Title,Location,Listing_Type,City,Location_Area,Price,Date_Added,Date_Updated,Beds,Baths,Toilets
4 BEDROOM DUPLEX FOR RENT, Banana Island Ikoyi Lagos ,Rent,Ikoyi,Island,25000000.0,2022-06-26,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Chevron Toll Gate Lekki Lagos ,Rent,Lekki,Island,4500000.0,2022-08-08,2023-02-20,4,4,5
4 BEDROOM BLOCK OF FLATS FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,6000000.0,2022-11-16,2023-02-20,4,4,5
5 BEDROOM DUPLEX FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,6000000.0,2023-02-08,2023-02-20,5,5,6
5 BEDROOM DUPLEX FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,15000000.0,2022-07-04,2023-02-20,5,5,6
2 BEDROOM BLOCK OF FLATS FOR RENT, Ikoyi Lagos ,Rent,Ikoyi,Island,10000000.0,2022-10-16,2023-02-20,2,2,3
4 BEDROOM DUPLEX FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,5000000.0,2022-11-30,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Harris Drive Victoria Garden City Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-11-09,2023-02-20,4,4,4
4 BEDROOM DUPLEX FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,8500000.0,2022-09-30,2023-02-20,4,4,5
3 BEDROOM BLOCK OF FLATS FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,15000000.0,2022-11-12,2023-02-20,3,3,4
4 BEDROOM DUPLEX FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-12-12,2023-02-20,4,4,5
4 BEDROOM DUPLEX FOR RENT, Ikate Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,8000000.0,2022-05-27,2023-02-20,4,4,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,2700000.0,2023-01-01,2023-02-20,2,2,3
LAND FOR RENT, Lekki Epe Expressway By Elf Bus Stop Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,37000000.0,2022-10-21,2023-02-20,0,0,0
2 BEDROOM BLOCK OF FLATS FOR RENT, Chisco Bus Stop Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,3500000.0,2022-11-14,2023-02-20,2,2,3
3 BEDROOM FLAT & APARTMENT FOR RENT, Ikoyi Lagos ,Rent,Ikoyi,Island,15000000.0,2022-06-29,2023-02-20,3,3,4
2 BEDROOM BLOCK OF FLATS FOR RENT, Ilasan Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,2700000.0,2022-12-02,2023-02-20,2,2,3
2 BEDROOM BLOCK OF FLATS FOR RENT, Ikate Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-07-25,2023-02-20,2,2,3
2 BEDROOM BLOCK OF FLATS FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,5000000.0,2022-11-01,2023-02-20,2,2,3
5 BEDROOM DUPLEX FOR RENT, 2nd Toll Gate Lekki Lagos ,Rent,Lekki,Island,150000000.0,2022-06-25,2023-02-20,5,5,6
2 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-11-29,2023-02-20,2,2,3
2 BEDROOM BLOCK OF FLATS FOR RENT, Ologolo Lekki Lagos ,Rent,Lekki,Island,45000000.0,2022-09-09,2023-02-20,2,2,3
2 BEDROOM BLOCK OF FLATS FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,2000000.0,2022-11-23,2023-02-20,2,2,2
2 BEDROOM BLOCK OF FLATS FOR RENT, Idado Lekki Lagos ,Rent,Lekki,Island,2000000.0,2023-01-15,2023-02-20,2,2,3
3 BEDROOM BLOCK OF FLATS FOR RENT, Osapa Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-12-04,2023-02-20,3,3,4
3 BEDROOM BLOCK OF FLATS FOR RENT, Lekki Lagos ,Rent,Lekki,Island,6000000.0,2022-10-22,2023-02-20,3,3,4
2 BEDROOM BLOCK OF FLATS FOR RENT, Chevron Lekki Lagos ,Rent,Lekki,Island,2500000.0,2023-01-21,2023-02-20,2,2,3
3 BEDROOM BLOCK OF FLATS FOR RENT, Dideolu Estate Victoria Island Victoria Island Lagos ,Rent,Victoria Island,Island,6000000.0,2022-11-13,2023-02-20,3,3,4
4 BEDROOM TERRACE FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,5000000.0,2023-01-04,2023-02-20,4,4,5
3 BEDROOM DUPLEX FOR RENT, Chevron Lekki Lagos ,Rent,Lekki,Island,90000000.0,2022-08-08,2023-02-20,3,3,4
5 BEDROOM DUPLEX FOR RENT, Oral Estate Lekki Lagos ,Rent,Lekki,Island,140000000.0,2022-09-14,2023-02-20,5,5,6
4 BEDROOM TERRACE FOR RENT, Orchid Lekki Lagos ,Rent,Lekki,Island,4500000.0,2023-01-15,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Oral Estate Lekki Lagos ,Rent,Lekki,Island,5500000.0,2022-09-02,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,6500000.0,2022-10-03,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,9000000.0,2023-02-13,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Lekki Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,8000000.0,2022-06-08,2023-02-20,4,4,5
4 BEDROOM DUPLEX FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,7000000.0,2023-01-17,2023-02-20,4,4,5
4 BEDROOM DUPLEX FOR RENT, Ikate Lekki Lagos ,Rent,Lekki,Island,9000000.0,2023-02-15,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Osapa Lekki Lagos ,Rent,Lekki,Island,7000000.0,2022-09-09,2023-02-20,4,4,5
4 BEDROOM DUPLEX FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,170000000.0,2022-06-03,2023-02-20,4,4,5
3 BEDROOM TERRACE FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,2800000.0,2022-08-23,2023-02-20,3,3,4
3 BEDROOM BLOCK OF FLATS FOR RENT, Ikate Lekki Lagos ,Rent,Lekki,Island,7000000.0,2023-02-01,2023-02-20,3,3,4
2 BEDROOM BLOCK OF FLATS FOR RENT, Osapa Lekki Lagos ,Rent,Lekki,Island,3500000.0,2022-06-02,2023-02-20,2,2,3
4 BEDROOM TERRACE FOR RENT, Second Toll Gate Ikota Lekki Lagos ,Rent,Lekki,Island,5500000.0,2022-08-12,2023-02-20,4,5,0
3 BEDROOM BLOCK OF FLATS FOR RENT, Old Ikoyi Ikoyi Lagos ,Rent,Ikoyi,Island,17000000.0,2022-11-30,2023-02-20,3,3,4
4 BEDROOM TERRACE FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,68000000.0,2022-07-18,2023-02-20,4,4,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Ikoyi Lagos ,Rent,Ikoyi,Island,6000000.0,2022-11-09,2023-02-20,2,2,3
5 BEDROOM DUPLEX FOR RENT, Ikate Lekki Lagos ,Rent,Lekki,Island,8000000.0,2022-12-09,2023-02-20,5,5,6
4 BEDROOM TERRACE FOR RENT, Orchid Lekki Expressway Lekki Lagos ,Rent,Lekki,Island,4500000.0,2022-06-07,2023-02-20,4,4,5
5 BEDROOM DUPLEX FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,30000000.0,2022-07-16,2023-02-20,5,5,6
2 BEDROOM TERRACE FOR RENT, Orchid Lekki Lagos ,Rent,Lekki,Island,3000000.0,2022-07-25,2023-02-20,2,2,3
4 BEDROOM DUPLEX FOR RENT, Ologolo Ologolo Lekki Lagos ,Rent,Lekki,Island,6000000.0,2022-07-15,2023-02-20,4,0,0
4 BEDROOM TERRACE FOR RENT, Harris Drive Victoria Garden City Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-11-11,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Jakande Lekki Lagos ,Rent,Lekki,Island,7000000.0,2022-08-13,2023-02-20,4,4,5
3 BEDROOM BLOCK OF FLATS FOR RENT, Lekki Right Lekki Lagos ,Rent,Lekki,Island,8000000.0,2022-10-22,2023-02-20,3,3,4
3 BEDROOM BLOCK OF FLATS FOR RENT, Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,10000000.0,2023-01-24,2023-02-20,3,3,4
3 BEDROOM BLOCK OF FLATS FOR RENT, Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,5500000.0,2022-11-14,2023-02-20,3,3,4
5 BEDROOM DUPLEX FOR RENT, Osapa Lekki Lagos ,Rent,Lekki,Island,20000000.0,2022-08-31,2023-02-20,5,5,6
3 BEDROOM BLOCK OF FLATS FOR RENT, Off Freedom Way Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,4500000.0,2023-01-04,2023-02-20,3,3,4
2 BEDROOM FLAT & APARTMENT FOR RENT, Ologolo Lekki Lagos ,Rent,Lekki,Island,3000000.0,2022-12-03,2023-02-20,2,2,3
4 BEDROOM TERRACE FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,4500000.0,2022-08-23,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,4500000.0,2022-07-25,2023-02-20,4,4,5
4 BEDROOM DUPLEX FOR RENT, Idado Lekki Lagos ,Rent,Lekki,Island,200000000.0,2022-09-01,2023-02-20,4,4,5
4 BEDROOM DUPLEX FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,115000000.0,2022-08-08,2023-02-20,4,4,5
4 BEDROOM DUPLEX FOR RENT, Chevron Lekki Lagos ,Rent,Lekki,Island,6500000.0,2022-08-10,2023-02-20,4,4,5
3 BEDROOM FLAT & APARTMENT FOR RENT, Chevron Lekki Lagos ,Rent,Lekki,Island,3500000.0,2022-07-21,2023-02-20,3,3,3
4 BEDROOM DUPLEX FOR RENT, Chevron Lekki Lagos ,Rent,Lekki,Island,5500000.0,2022-07-18,2023-02-20,4,4,5
3 BEDROOM TERRACE FOR RENT, Banana Island Banana Island Ikoyi Lagos ,Rent,Ikoyi,Island,15000000.0,2022-07-12,2023-02-20,3,3,4
4 BEDROOM DUPLEX FOR RENT, Osapa Lekki Lagos ,Rent,Lekki,Island,6500000.0,2022-08-25,2023-02-20,4,4,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,3500000.0,2022-08-29,2023-02-20,2,2,3
4 BEDROOM TERRACE FOR RENT, Chevron Toll Gate Lekki Expressway Lekki Lagos ,Rent,Lekki,Island,4500000.0,2022-07-06,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,4000000.0,2023-02-08,2023-02-20,4,4,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Ilasan Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,5000000.0,2022-12-05,2023-02-20,2,2,3
2 BEDROOM BLOCK OF FLATS FOR RENT, Agungi Lekki Lagos ,Rent,Lekki,Island,4500000.0,2022-11-16,2023-02-20,2,2,3
4 BEDROOM DUPLEX FOR RENT, Orchid Lekki Lagos ,Rent,Lekki,Island,3600000.0,2022-12-08,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,3500000.0,2022-12-08,2023-02-20,4,4,5
4 BEDROOM DUPLEX FOR RENT, Banana Island Ikoyi Lagos ,Rent,Ikoyi,Island,30000000.0,2022-11-18,2023-02-20,4,4,5
2 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,5000000.0,2022-12-12,2023-02-20,2,2,3
5 BEDROOM DUPLEX FOR RENT, Chevron Lekki Lagos ,Rent,Lekki,Island,6000000.0,2023-01-10,2023-02-20,5,5,6
3 BEDROOM TERRACE FOR RENT, Ikoyi Ikoyi Lagos ,Rent,Ikoyi,Island,13000000.0,2023-01-10,2023-02-20,3,3,4
4 BEDROOM TERRACE FOR RENT, Ikate Lekki Lagos ,Rent,Lekki,Island,5000000.0,2023-02-01,2023-02-20,4,4,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Chevron Lekki Lagos ,Rent,Lekki,Island,5000000.0,2023-01-25,2023-02-20,2,2,3
3 BEDROOM BLOCK OF FLATS FOR RENT, Lekki Lagos ,Rent,Lekki,Island,7000000.0,2022-11-06,2023-02-20,3,3,4
2 BEDROOM BLOCK OF FLATS FOR RENT, Banana Island Ikoyi Lagos ,Rent,Ikoyi,Island,13800000.0,2022-10-12,2023-02-20,2,2,3
3 BEDROOM BLOCK OF FLATS FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,5500000.0,2022-10-20,2023-02-20,3,3,4
5 BEDROOM DUPLEX FOR RENT, Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,6000000.0,2022-11-12,2023-02-20,5,5,6
3 BEDROOM BLOCK OF FLATS FOR RENT, Victoria Island Lagos ,Rent,Victoria Island,Island,10000000.0,2022-11-15,2023-02-20,3,3,4
4 BEDROOM TERRACE FOR RENT, Oniru Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,11000000.0,2022-11-12,2023-02-20,4,4,5
4 BEDROOM BLOCK OF FLATS FOR RENT, Agungi Lekki Lagos ,Rent,Lekki,Island,5000000.0,2022-11-14,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,12000000.0,2022-10-26,2023-02-20,4,4,5
3 BEDROOM BLOCK OF FLATS FOR RENT, 2nd Toll Gate Lekki Expressway Lekki Lagos ,Rent,Lekki,Island,3500000.0,2022-06-15,2023-02-20,3,3,4
3 BEDROOM TERRACE FOR RENT, Lekki Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,9000000.0,2022-06-10,2023-02-20,3,4,0
4 BEDROOM TERRACE FOR RENT, Orchid Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,75000000.0,2022-06-13,2023-02-20,4,4,5
4 BEDROOM DUPLEX FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,155000000.0,2022-06-03,2023-02-20,4,4,5
5 BEDROOM DUPLEX FOR RENT, Ikota Gra Ikota Lekki Lagos ,Rent,Lekki,Island,8000000.0,2022-06-05,2023-02-20,5,5,6
3 BEDROOM BLOCK OF FLATS FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,6000000.0,2022-06-02,2023-02-20,3,3,4
4 BEDROOM DUPLEX FOR RENT, Ikota Gra Ikota Lekki Lagos ,Rent,Lekki,Island,5500000.0,2022-06-08,2023-02-20,4,4,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Ikate Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-05-27,2023-02-20,2,2,3
4 BEDROOM DUPLEX FOR RENT, Lekki Palm City Ajah Lagos ,Rent,Ajah,Island,90000000.0,2022-06-28,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Osapa Osapa Lekki Lagos ,Rent,Lekki,Island,120000000.0,2022-06-29,2023-02-20,4,4,5
3 BEDROOM BLOCK OF FLATS FOR RENT, Chevron Toll Gate Area Chevron Drive Lekki Lagos ,Rent,Lekki,Island,50000000.0,2022-06-30,2023-02-20,3,3,4
5 BEDROOM DUPLEX FOR RENT, Agungi Lekki Lagos ,Rent,Lekki,Island,155000000.0,2022-06-21,2023-02-20,5,5,5
4 BEDROOM DUPLEX FOR RENT, 2nd Toll Gate Lekki Expressway Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-06-20,2023-02-20,4,4,5
3 BEDROOM TERRACE FOR RENT, Orchid Road Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,3600000.0,2022-07-20,2023-02-20,3,0,0
5 BEDROOM DUPLEX FOR RENT, Chevron Lekki Lagos ,Rent,Lekki,Island,7000000.0,2022-11-16,2023-02-20,5,5,6
3 BEDROOM DUPLEX FOR RENT, 2nd Toll Gate Ikota Lekki Lagos ,Rent,Lekki,Island,3500000.0,2022-06-16,2023-02-20,3,3,4
3 BEDROOM BLOCK OF FLATS FOR RENT, Victoria Island Victoria Island Victoria Island Lagos ,Rent,Victoria Island,Island,6000000.0,2022-05-27,2023-02-20,3,3,4
3 BEDROOM TERRACE FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,6000000.0,2023-01-24,2023-02-20,3,3,4
6 BEDROOM DUPLEX FOR RENT, Megamond Lekki Lagos ,Rent,Lekki,Island,270000000.0,2022-08-04,2023-02-20,6,6,7
4 BEDROOM DUPLEX FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,10000000.0,2023-02-09,2023-02-20,4,4,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Chevron Lekki Lagos ,Rent,Lekki,Island,3500000.0,2022-12-10,2023-02-20,2,2,3
2 BEDROOM BLOCK OF FLATS FOR RENT, Ilasan Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-12-03,2023-02-20,2,2,3
2 BEDROOM BLOCK OF FLATS FOR RENT, Agungi Lekki Lagos ,Rent,Lekki,Island,3200000.0,2022-11-21,2023-02-20,2,2,3
2 BEDROOM BLOCK OF FLATS FOR RENT, Ikate Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,2500000.0,2022-11-04,2023-02-20,2,2,3
2 BEDROOM BLOCK OF FLATS FOR RENT, Lekki Conservative Lekki Lagos ,Rent,Lekki,Island,3000000.0,2022-06-08,2023-02-20,2,2,3
5 BEDROOM DUPLEX FOR RENT, Victoria Garden City Lekki Lagos ,Rent,Lekki,Island,10000000.0,2022-08-18,2023-02-20,5,5,6
2 BEDROOM BLOCK OF FLATS FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,3000000.0,2023-02-08,2023-02-20,2,2,3
4 BEDROOM DUPLEX FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-08-05,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Lekki Palm City Ajah Lagos ,Rent,Ajah,Island,55000000.0,2022-06-27,2023-02-20,4,4,5
4 BEDROOM DUPLEX FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,5500000.0,2022-06-03,2023-02-20,4,4,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,3000000.0,2023-01-13,2023-02-20,2,2,3
4 BEDROOM TERRACE FOR RENT, Lekki Palm City Ajah Lagos ,Rent,Ajah,Island,52000000.0,2022-06-28,2023-02-20,4,4,5
5 BEDROOM TERRACE FOR RENT, Off Kusenla Road Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,7500000.0,2022-11-04,2023-02-20,5,5,6
4 BEDROOM TERRACE FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,185000000.0,2022-06-02,2023-02-20,4,4,5
4 BEDROOM DUPLEX FOR RENT, Osapa Lekki Lagos ,Rent,Lekki,Island,6500000.0,2023-01-21,2023-02-20,4,4,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Agungi Lekki Lagos ,Rent,Lekki,Island,4500000.0,2022-09-17,2023-02-20,2,2,3
4 BEDROOM DUPLEX FOR RENT, Harris Drive Victoria Garden City Lekki Lagos ,Rent,Lekki,Island,4500000.0,2022-12-05,2023-02-20,4,4,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Off Admiralty Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,5500000.0,2023-01-11,2023-02-20,2,2,3
3 BEDROOM FLAT & APARTMENT FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-12-10,2023-02-20,3,3,2
5 BEDROOM DUPLEX FOR RENT, Ibeju Lekki Ajah Lagos ,Rent,Ajah,Island,5500000.0,2022-11-09,2023-02-20,5,5,6
3 BEDROOM BLOCK OF FLATS FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,6000000.0,2022-07-16,2023-02-20,3,3,4
4 BEDROOM DUPLEX FOR RENT, Oniru Victoria Island Victoria Island Lagos ,Rent,Victoria Island,Island,15000000.0,2022-05-25,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Orchid Lekki Lagos ,Rent,Lekki,Island,65000000.0,2022-07-25,2023-02-20,4,4,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,3500000.0,2022-12-13,2023-02-20,2,2,3
3 BEDROOM BLOCK OF FLATS FOR RENT, Chevron Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-12-10,2023-02-20,3,3,4
3 BEDROOM BLOCK OF FLATS FOR RENT, Agungi Lekki Lagos ,Rent,Lekki,Island,2800000.0,2023-02-08,2023-02-20,3,3,4
4 BEDROOM TERRACE FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,9000000.0,2022-06-29,2023-02-20,4,4,5
4 BEDROOM DUPLEX FOR RENT, Osapa Lekki Lagos ,Rent,Lekki,Island,130000000.0,2022-06-09,2023-02-20,4,4,5
3 BEDROOM TERRACE FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,3800000.0,2022-11-26,2023-02-20,3,3,4
5 BEDROOM DUPLEX FOR RENT, Ologolo Lekki Lagos ,Rent,Lekki,Island,125000000.0,2022-06-07,2023-02-20,5,5,6
4 BEDROOM TERRACE FOR RENT, Ologolo Lekki Lagos ,Rent,Lekki,Island,140000000.0,2022-08-25,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Ologolo Lekki Lagos ,Rent,Lekki,Island,5000000.0,2022-11-30,2023-02-20,4,4,5
1 BEDROOM BLOCK OF FLATS FOR RENT, Agungi Lekki Lagos ,Rent,Lekki,Island,2000000.0,2022-12-06,2023-02-20,1,1,2
5 BEDROOM DUPLEX FOR RENT, Osapa Lekki Lagos ,Rent,Lekki,Island,7000000.0,2023-01-13,2023-02-20,5,5,6
1 BEDROOM FLAT & APARTMENT FOR RENT, Victoria Island Lagos ,Rent,Victoria Island,Island,4000000.0,2022-10-27,2023-02-20,1,1,2
3 BEDROOM TERRACE FOR RENT, Ikate Lekki Lagos ,Rent,Lekki,Island,6500000.0,2022-12-20,2023-02-20,3,3,4
2 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,3000000.0,2022-12-06,2023-02-20,2,2,3
1 BEDROOM MINI FLAT FOR RENT, Off Admiralty Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,3000000.0,2022-11-10,2023-02-20,1,1,2
3 BEDROOM BLOCK OF FLATS FOR RENT, Idado Lekki Lagos ,Rent,Lekki,Island,3000000.0,2023-01-11,2023-02-20,3,3,4
4 BEDROOM TERRACE FOR RENT, Ikoyi Lagos ,Rent,Ikoyi,Island,20000000.0,2023-01-27,2023-02-20,4,4,5
3 BEDROOM TERRACE FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,5500000.0,2022-11-28,2023-02-20,3,3,4
1 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,2500000.0,2022-12-06,2023-02-20,1,1,2
1 BEDROOM MINI FLAT FOR RENT, Ilasan Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,1500000.0,2022-12-01,2023-02-20,1,1,2
3 BEDROOM BLOCK OF FLATS FOR RENT, Banana Island Ikoyi Lagos ,Rent,Ikoyi,Island,12000000.0,2022-10-19,2023-02-20,3,3,4
4 BEDROOM DUPLEX FOR RENT, Salem Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,5000000.0,2022-06-25,2023-02-20,4,4,5
1 BEDROOM BLOCK OF FLATS FOR RENT, Chevron Chevron Drive Lekki Lagos ,Rent,Lekki,Island,2500000.0,2022-05-31,2023-02-20,1,1,2
5 BEDROOM DUPLEX FOR RENT, Osapa Lekki Lagos ,Rent,Lekki,Island,650000000.0,2022-07-18,2023-02-20,5,5,6
3 BEDROOM TERRACE FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,85000000.0,2022-06-21,2023-02-20,3,3,4
2 BEDROOM BLOCK OF FLATS FOR RENT, Ologolo Lekki Lagos ,Rent,Lekki,Island,3000000.0,2022-08-07,2023-02-20,2,2,3
4 BEDROOM DUPLEX FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,5000000.0,2023-01-19,2023-02-20,4,4,5
3 BEDROOM BLOCK OF FLATS FOR RENT, Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,8500000.0,2022-10-24,2023-02-20,3,3,4
3 BEDROOM FLAT & APARTMENT FOR RENT, Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,7500000.0,2022-07-10,2023-02-20,3,3,4
3 BEDROOM FLAT & APARTMENT FOR RENT, Oniru Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,9200000.0,2023-01-11,2023-02-20,3,3,4
2 BEDROOM BLOCK OF FLATS FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,3000000.0,2022-08-29,2023-02-20,2,2,3
4 BEDROOM TOWNHOUSE FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,5000000.0,2022-09-12,2023-02-20,4,4,5
3 BEDROOM BLOCK OF FLATS FOR RENT, Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,5000000.0,2022-11-14,2023-02-20,3,3,4
3 BEDROOM BLOCK OF FLATS FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,4500000.0,2022-08-07,2023-02-20,3,3,4
3 BEDROOM TERRACE FOR RENT, Off Adeola Odeku Victoria Island Lagos ,Rent,Victoria Island,Island,12000000.0,2022-11-19,2023-02-20,3,3,4
3 BEDROOM BLOCK OF FLATS FOR RENT, Ologolo Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-08-09,2023-02-20,3,3,4
2 BEDROOM BLOCK OF FLATS FOR RENT, Ologolo Lekki Lagos ,Rent,Lekki,Island,3000000.0,2023-01-17,2023-02-20,2,2,3
4 BEDROOM DUPLEX FOR RENT, Osapa Lekki Lagos ,Rent,Lekki,Island,7000000.0,2022-06-13,2023-02-20,4,4,5
4 BEDROOM BLOCK OF FLATS FOR RENT, Off Admiralty Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,8000000.0,2022-06-12,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Osapa Lekki Lagos ,Rent,Lekki,Island,5500000.0,2022-06-05,2023-02-20,4,4,5
4 BEDROOM TERRACE FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,65000000.0,2022-06-08,2023-02-20,4,4,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Jakande Lekki Lagos ,Rent,Lekki,Island,3000000.0,2022-10-05,2023-02-20,2,2,3
4 BEDROOM DUPLEX FOR RENT, Jakande Lekki Lagos ,Rent,Lekki,Island,6000000.0,2022-10-05,2023-02-20,4,4,5
